system,band,width_mm,drop_mm,price
89mm,D,1700,3700,473.0
89mm,D,1900,3700,511.0
89mm,D,2100,3700,568.0
89mm,D,2300,3700,610.0
89mm,D,2500,3700,659.0
89mm,D,2700,3700,703.0
89mm,D,2900,3700,752.0
89mm,D,3100,3700,786.0
89mm,D,3300,3700,798.0
89mm,D,3500,3700,821.0
89mm,D,3750,3700,851.0
89mm,D,1000,4000,320.0
89mm,D,1300,4000,379.0
89mm,D,1500,4000,438.0
89mm,D,1700,4000,486.0
89mm,D,1900,4000,534.0
89mm,D,2100,4000,582.0
89mm,D,2300,4000,628.0
89mm,D,2500,4000,676.0
89mm,D,2700,4000,731.0
89mm,D,2900,4000,749.0
89mm,D,3100,4000,816.0
89mm,D,3300,4000,828.0
89mm,D,3500,4000,855.0
89mm,D,3750,4000,879.0
89mm,Elements,1000,900,81.0
89mm,Elements,1300,900,92.0
89mm,Elements,1500,900,109.0
89mm,Elements,1700,900,118.0
89mm,Elements,1900,900,128.0
89mm,Elements,2100,900,143.0
89mm,Elements,2300,900,151.0
89mm,Elements,2500,900,164.0
89mm,Elements,2700,900,177.0
89mm,Elements,2900,900,186.0
89mm,Elements,3100,900,191.0
89mm,Elements,3300,900,195.0
89mm,Elements,3500,900,203.0
89mm,Elements,3750,900,208.0
89mm,Elements,1000,1100,83.0
89mm,Elements,1300,1100,95.0
89mm,Elements,1500,1100,111.0
89mm,Elements,1700,1100,120.0
89mm,Elements,1900,1100,132.0
89mm,Elements,2100,1100,145.0
89mm,Elements,2300,1100,154.0
89mm,Elements,2500,1100,166.0
89mm,Elements,2700,1100,180.0
89mm,Elements,2900,1100,189.0
89mm,Elements,3100,1100,197.0
89mm,Elements,3300,1100,202.0
89mm,Elements,3500,1100,207.0
89mm,Elements,3750,1100,211.0
89mm,Elements,1000,1300,84.0
89mm,Elements,1300,1300,100.0
89mm,Elements,1500,1300,114.0
89mm,Elements,1700,1300,122.0
89mm,Elements,1900,1300,136.0
89mm,Elements,2100,1300,147.0
89mm,Elements,2300,1300,156.0
89mm,Elements,2500,1300,172.0
89mm,Elements,2700,1300,182.0
89mm,Elements,2900,1300,193.0
89mm,Elements,3100,1300,203.0
89mm,Elements,3300,1300,205.0
89mm,Elements,3500,1300,210.0
89mm,Elements,3750,1300,217.0
89mm,Elements,1000,1500,85.0
89mm,Elements,1300,1500,101.0
89mm,Elements,1500,1500,115.0
89mm,Elements,1700,1500,126.0
89mm,Elements,1900,1500,140.0
89mm,Elements,2100,1500,150.0
89mm,Elements,2300,1500,160.0
89mm,Elements,2500,1500,176.0
89mm,Elements,2700,1500,186.0
89mm,Elements,2900,1500,197.0
89mm,Elements,3100,1500,207.0
89mm,Elements,3300,1500,210.0
89mm,Elements,3500,1500,216.0
89mm,Elements,3750,1500,221.0
89mm,Elements,1000,1700,86.0
89mm,Elements,1300,1700,104.0
89mm,Elements,1500,1700,117.0
89mm,Elements,1700,1700,127.0
89mm,Elements,1900,1700,142.0
89mm,Elements,2100,1700,153.0
89mm,Elements,2300,1700,164.0
89mm,Elements,2500,1700,179.0
89mm,Elements,2700,1700,189.0
89mm,Elements,2900,1700,203.0
89mm,Elements,3100,1700,210.0
89mm,Elements,3300,1700,215.0
89mm,Elements,3500,1700,220.0
89mm,Elements,3750,1700,226.0
89mm,Elements,1000,1900,87.0
89mm,Elements,1300,1900,105.0
89mm,Elements,1500,1900,118.0
89mm,Elements,1700,1900,130.0
89mm,Elements,1900,1900,144.0
89mm,Elements,2100,1900,155.0
89mm,Elements,2300,1900,166.0
89mm,Elements,2500,1900,182.0
89mm,Elements,2700,1900,193.0
89mm,Elements,2900,1900,207.0
89mm,Elements,3100,1900,216.0
89mm,Elements,3300,1900,219.0
89mm,Elements,3500,1900,224.0
89mm,Elements,3750,1900,230.0
89mm,Elements,1000,2100,88.0
89mm,Elements,1300,2100,106.0
89mm,Elements,1500,2100,120.0
89mm,Elements,1700,2100,134.0
89mm,Elements,1900,2100,146.0
89mm,Elements,2100,2100,157.0
89mm,Elements,2300,2100,172.0
89mm,Elements,2500,2100,185.0
89mm,Elements,2700,2100,197.0
89mm,Elements,2900,2100,210.0
89mm,Elements,3100,2100,220.0
89mm,Elements,3300,2100,223.0
89mm,Elements,3500,2100,229.0
89mm,Elements,3750,2100,235.0
89mm,Elements,1000,2300,91.0
89mm,Elements,1300,2300,109.0
89mm,Elements,1500,2300,122.0
89mm,Elements,1700,2300,139.0
89mm,Elements,1900,2300,149.0
89mm,Elements,2100,2300,160.0
89mm,Elements,2300,2300,176.0
89mm,Elements,2500,2300,188.0
89mm,Elements,2700,2300,202.0
89mm,Elements,2900,2300,215.0
89mm,Elements,3100,2300,224.0
89mm,Elements,3300,2300,226.0
89mm,Elements,3500,2300,233.0
89mm,Elements,3750,2300,240.0
89mm,Elements,1000,2500,92.0
89mm,Elements,1300,2500,110.0
89mm,Elements,1500,2500,123.0
89mm,Elements,1700,2500,141.0
89mm,Elements,1900,2500,151.0
89mm,Elements,2100,2500,164.0
89mm,Elements,2300,2500,179.0
89mm,Elements,2500,2500,190.0
89mm,Elements,2700,2500,205.0
89mm,Elements,2900,2500,219.0
89mm,Elements,3100,2500,227.0
89mm,Elements,3300,2500,232.0
89mm,Elements,3500,2500,238.0
89mm,Elements,3750,2500,244.0
89mm,Elements,1000,2700,94.0
89mm,Elements,1300,2700,112.0
89mm,Elements,1500,2700,127.0
89mm,Elements,1700,2700,142.0
89mm,Elements,1900,2700,153.0
89mm,Elements,2100,2700,170.0
89mm,Elements,2300,2700,181.0
89mm,Elements,2500,2700,194.0
89mm,Elements,2700,2700,209.0
89mm,Elements,2900,2700,223.0
89mm,Elements,3100,2700,232.0
89mm,Elements,3300,2700,237.0
89mm,Elements,3500,2700,243.0
89mm,Elements,3750,2700,248.0
89mm,Elements,1000,2900,95.0
89mm,Elements,1300,2900,114.0
89mm,Elements,1500,2900,128.0
89mm,Elements,1700,2900,144.0
89mm,Elements,1900,2900,155.0
89mm,Elements,2100,2900,172.0
89mm,Elements,2300,2900,184.0
89mm,Elements,2500,2900,200.0
89mm,Elements,2700,2900,213.0
89mm,Elements,2900,2900,226.0
89mm,Elements,3100,2900,238.0
89mm,Elements,3300,2900,240.0
89mm,Elements,3500,2900,246.0
89mm,Elements,3750,2900,255.0
89mm,Elements,1000,3100,99.0
89mm,Elements,1300,3100,115.0
89mm,Elements,1500,3100,132.0
89mm,Elements,1700,3100,146.0
89mm,Elements,1900,3100,157.0
89mm,Elements,2100,3100,176.0
89mm,Elements,2300,3100,187.0
89mm,Elements,2500,3100,203.0
89mm,Elements,2700,3100,217.0
89mm,Elements,2900,3100,230.0
89mm,Elements,3100,3100,241.0
89mm,Elements,3300,3100,244.0
89mm,Elements,3500,3100,250.0
89mm,Elements,3750,3100,260.0
89mm,Elements,1000,3300,100.0
89mm,Elements,1300,3300,117.0
89mm,Elements,1500,3300,134.0
89mm,Elements,1700,3300,149.0
89mm,Elements,1900,3300,160.0
89mm,Elements,2100,3300,178.0
89mm,Elements,2300,3300,189.0
89mm,Elements,2500,3300,207.0
89mm,Elements,2700,3300,220.0
89mm,Elements,2900,3300,235.0
89mm,Elements,3100,3300,245.0
89mm,Elements,3300,3300,248.0
89mm,Elements,3500,3300,257.0
89mm,Elements,3750,3300,263.0
89mm,Elements,1000,3500,102.0
89mm,Elements,1300,3500,118.0
89mm,Elements,1500,3500,139.0
89mm,Elements,1700,3500,151.0
89mm,Elements,1900,3500,164.0
89mm,Elements,2100,3500,181.0
89mm,Elements,2300,3500,193.0
89mm,Elements,2500,3500,209.0
89mm,Elements,2700,3500,224.0
89mm,Elements,2900,3500,239.0
89mm,Elements,3100,3500,248.0
89mm,Elements,3300,3500,255.0
89mm,Elements,3500,3500,261.0
89mm,Elements,3750,3500,268.0
89mm,Elements,1000,3700,104.0
89mm,Elements,1300,3700,120.0
89mm,Elements,1500,3700,141.0
89mm,Elements,1700,3700,152.0
89mm,Elements,1900,3700,166.0
89mm,Elements,2100,3700,184.0
89mm,Elements,2300,3700,195.0
89mm,Elements,2500,3700,213.0
89mm,Elements,2700,3700,227.0
89mm,Elements,2900,3700,243.0
89mm,Elements,3100,3700,255.0
89mm,Elements,3300,3700,258.0
89mm,Elements,3500,3700,264.0
89mm,Elements,3750,3700,273.0
89mm,Elements,1000,4000,105.0
89mm,Elements,1300,4000,121.0
89mm,Elements,1500,4000,143.0
89mm,Elements,1700,4000,155.0
89mm,Elements,1900,4000,172.0
89mm,Elements,2100,4000,187.0
89mm,Elements,2300,4000,203.0
89mm,Elements,2500,4000,217.0
89mm,Elements,2700,4000,233.0
89mm,Elements,2900,4000,240.0
89mm,Elements,3100,4000,261.0
89mm,Elements,3300,4000,264.0
89mm,Elements,3500,4000,272.0
89mm,Elements,3750,4000,278.0
