system,band,width_mm,drop_mm,price
Standard,A,3500,2300,648.0
Standard,A,3700,2300,700.0
Standard,A,3900,2300,721.0
Standard,A,4100,2300,744.0
Standard,A,4300,2300,744.0
Standard,A,4500,2300,792.0
Standard,A,4700,2300,822.0
Standard,A,4900,2300,868.0
Standard,A,500,2500,159.0
Standard,A,700,2500,158.0
Standard,A,900,2500,213.0
Standard,A,1100,2500,252.0
Standard,A,1300,2500,254.0
Standard,A,1500,2500,309.0
Standard,A,1700,2500,363.0
Standard,A,1900,2500,424.0
Standard,A,2100,2500,478.0
Standard,A,2300,2500,481.0
Standard,A,2500,2500,518.0
Standard,A,2700,2500,574.0
Standard,A,2900,2500,630.0
Standard,A,3100,2500,688.0
Standard,A,3300,2500,687.0
Standard,A,3500,2500,726.0
Standard,A,3700,2500,782.0
Standard,A,3900,2500,808.0
Standard,A,4100,2500,832.0
Standard,A,4300,2500,832.0
Standard,A,4500,2500,884.0
Standard,A,4700,2500,918.0
Standard,A,4900,2500,972.0
Standard,A,500,2700,160.0
Standard,A,700,2700,160.0
Standard,A,900,2700,217.0
Standard,A,1100,2700,256.0
Standard,A,1300,2700,258.0
Standard,A,1500,2700,315.0
Standard,A,1700,2700,372.0
Standard,A,1900,2700,430.0
Standard,A,2100,2700,486.0
Standard,A,2300,2700,486.0
Standard,A,2500,2700,525.0
Standard,A,2700,2700,582.0
Standard,A,2900,2700,641.0
Standard,A,3100,2700,697.0
Standard,A,3300,2700,698.0
Standard,A,3500,2700,737.0
Standard,A,3700,2700,793.0
Standard,A,3900,2700,851.0
Standard,A,4100,2700,877.0
Standard,A,4300,2700,876.0
Standard,A,4500,2700,930.0
Standard,A,4700,2700,967.0
Standard,A,4900,2700,1023.0
Standard,A,500,2900,162.0
Standard,A,700,2900,162.0
Standard,A,900,2900,221.0
Standard,A,1100,2900,261.0
Standard,A,1300,2900,261.0
Standard,A,1500,2900,320.0
Standard,A,1700,2900,376.0
Standard,A,1900,2900,434.0
Standard,A,2100,2900,493.0
Standard,A,2300,2900,493.0
Standard,A,2500,2900,530.0
Standard,A,2700,2900,590.0
Standard,A,2900,2900,648.0
Standard,A,3100,2900,706.0
Standard,A,3300,2900,707.0
