system,band,width_mm,drop_mm,price
Standard,E,3048,2134,283.97
Standard,E,3300,2134,307.2
Standard,E,3500,2134,323.83
Standard,E,610,2438,131.2
Standard,E,762,2438,136.16
Standard,E,914,2438,141.15
Standard,E,1067,2438,146.13
Standard,E,1219,2438,151.11
Standard,E,1372,2438,156.11
Standard,E,1524,2438,161.08
Standard,E,1676,2438,166.05
Standard,E,1829,2438,171.03
Standard,E,1981,2438,209.23
Standard,E,2134,2438,225.84
Standard,E,2438,2438,250.74
Standard,E,2913,2438,275.67
Standard,E,3048,2438,300.55
Standard,E,3300,2438,323.83
Standard,E,3500,2438,340.4
Standard,E,610,2913,159.41
Standard,E,762,2913,164.41
Standard,E,914,2913,169.37
Standard,E,1067,2913,174.36
Standard,E,1219,2913,179.32
Standard,E,1372,2913,184.32
Standard,E,1524,2913,189.31
Standard,E,1676,2913,194.31
Standard,E,1829,2913,199.26
Standard,E,1981,2913,237.48
Standard,E,2134,2913,254.09
Standard,E,2438,2913,278.97
Standard,E,2913,2913,303.88
Standard,E,3048,2913,328.79
Standard,E,3300,2913,352.03
Standard,E,3500,2913,368.63
Standard,E,610,3250,181.02
Standard,E,762,3250,185.99
Standard,E,914,3250,190.97
Standard,E,1067,3250,195.96
Standard,E,1219,3250,200.95
Standard,E,1372,3250,205.93
Standard,E,1524,3250,210.91
Standard,E,1676,3250,215.86
Standard,E,1829,3250,220.84
Standard,E,1981,3250,259.03
Standard,E,2134,3250,275.67
Standard,E,2438,3250,300.55
Standard,E,2913,3250,325.48
Standard,E,3048,3250,350.38
Standard,E,3300,3250,373.64
Standard,E,3500,3250,390.24
Standard,E,610,3500,195.96
Standard,E,762,3500,200.95
Standard,E,914,3500,205.93
Standard,E,1067,3500,210.91
Standard,E,1219,3500,215.86
Standard,E,1372,3500,220.84
Standard,E,1524,3500,225.84
Standard,E,1676,3500,230.82
Standard,E,1829,3500,235.81
Standard,E,1981,3500,274.03
Standard,E,2134,3500,290.61
Standard,E,2438,3500,315.52
Standard,E,2913,3500,340.4
Standard,E,3048,3500,365.32
Standard,E,3300,3500,388.57
Standard,E,3500,3500,405.19
