system,band,width_mm,drop_mm,price
Wave,E,1900,1370,354.0
Eyelet,E,2540,1370,415.0
Wave,E,2540,1370,415.0
Eyelet,E,3170,1370,474.0
Wave,E,3170,1370,474.0
Eyelet,E,3800,1370,535.0
Wave,E,3800,1370,535.0
Eyelet,E,4450,1370,597.0
Wave,E,4450,1370,597.0
Eyelet,E,5080,1370,662.0
Wave,E,5080,1370,662.0
Eyelet,E,5720,1370,728.0
Wave,E,5720,1370,728.0
Eyelet,E,6000,1370,760.0
Wave,E,6000,1370,760.0
Eyelet,E,1270,1830,339.0
Wave,E,1270,1830,339.0
Eyelet,E,1900,1830,413.0
Wave,E,1900,1830,413.0
Eyelet,E,2540,1830,484.0
Wave,E,2540,1830,484.0
Eyelet,E,3170,1830,560.0
Wave,E,3170,1830,560.0
Eyelet,E,3800,1830,636.0
Wave,E,3800,1830,636.0
Eyelet,E,4450,1830,712.0
Wave,E,4450,1830,712.0
Eyelet,E,5080,1830,791.0
Wave,E,5080,1830,791.0
Eyelet,E,5720,1830,870.0
Wave,E,5720,1830,870.0
Eyelet,E,6000,1830,910.0
Wave,E,6000,1830,910.0
Eyelet,E,1270,2290,383.0
Wave,E,1270,2290,383.0
Eyelet,E,1900,2290,468.0
Wave,E,1900,2290,468.0
Eyelet,E,2540,2290,557.0
Wave,E,2540,2290,557.0
Eyelet,E,3170,2290,644.0
Wave,E,3170,2290,644.0
Eyelet,E,3800,2290,736.0
Wave,E,3800,2290,736.0
Eyelet,E,4450,2290,827.0
Wave,E,4450,2290,827.0
Eyelet,E,5080,2290,917.0
Wave,E,5080,2290,917.0
Eyelet,E,5720,2290,1011.0
Wave,E,5720,2290,1011.0
Eyelet,E,6000,2290,1059.0
Wave,E,6000,2290,1059.0
Eyelet,E,1270,2740,425.0
Wave,E,1270,2740,425.0
Eyelet,E,1900,2740,523.0
Wave,E,1900,2740,523.0
Eyelet,E,2540,2740,628.0
Wave,E,2540,2740,628.0
Eyelet,E,3170,2740,730.0
Wave,E,3170,2740,730.0
Eyelet,E,3800,2740,833.0
Wave,E,3800,2740,833.0
Eyelet,E,4450,2740,939.0
Wave,E,4450,2740,939.0
Eyelet,E,5080,2740,1045.0
Wave,E,5080,2740,1045.0
Eyelet,E,5720,2740,1152.0
Wave,E,5720,2740,1152.0
Eyelet,E,6000,2740,1207.0
Wave,E,6000,2740,1207.0
Eyelet,E,1270,3200,466.0
Wave,E,1270,3200,466.0
Eyelet,E,1900,3200,581.0
Wave,E,1900,3200,581.0
Eyelet,E,2540,3200,697.0
Wave,E,2540,3200,697.0
Eyelet,E,3170,3200,816.0
Wave,E,3170,3200,816.0
Eyelet,E,3800,3200,935.0
Wave,E,3800,3200,935.0
Eyelet,E,4450,3200,1053.0
Wave,E,4450,3200,1053.0
Eyelet,E,5080,3200,1176.0
Wave,E,5080,3200,1176.0
Eyelet,E,5720,3200,1297.0
Wave,E,5720,3200,1297.0
Eyelet,E,6000,3200,1360.0
Wave,E,6000,3200,1360.0
Eyelet,E,1270,3500,499.0
Wave,E,1270,3500,499.0
Eyelet,E,1900,3500,621.0
Wave,E,1900,3500,621.0
Eyelet,E,2540,3500,746.0
Wave,E,2540,3500,746.0
Eyelet,E,3170,3500,873.0
Wave,E,3170,3500,873.0
Eyelet,E,3800,3500,1000.0
Wave,E,3800,3500,1000.0
Eyelet,E,4450,3500,1126.0
Wave,E,4450,3500,1126.0
Eyelet,E,5080,3500,1258.0
Wave,E,5080,3500,1258.0
Eyelet,E,5720,3500,1388.0
Wave,E,5720,3500,1388.0
Eyelet,E,6000,3500,1455.0
Wave,E,6000,3500,1455.0
